"","city","date","review_count","day"
"583","charlotte","2009-06-10",6,"Wednesday"
"584","charlotte","2009-06-11",6,"Thursday"
"585","charlotte","2009-06-12",4,"Friday"
"586","charlotte","2009-06-14",6,"Sunday"
"587","charlotte","2009-06-15",3,"Monday"
"588","charlotte","2009-06-16",10,"Tuesday"
"589","charlotte","2009-06-17",5,"Wednesday"
"590","charlotte","2009-06-18",1,"Thursday"
"591","charlotte","2009-06-19",5,"Friday"
"592","charlotte","2009-06-20",6,"Saturday"
"593","charlotte","2009-06-21",5,"Sunday"
"594","charlotte","2009-06-22",9,"Monday"
"595","charlotte","2009-06-23",13,"Tuesday"
"596","charlotte","2009-06-24",8,"Wednesday"
"597","charlotte","2009-06-25",4,"Thursday"
"598","charlotte","2009-06-26",7,"Friday"
"599","charlotte","2009-06-27",1,"Saturday"
"600","charlotte","2009-06-28",9,"Sunday"
"601","charlotte","2009-06-29",2,"Monday"
"602","charlotte","2009-06-30",9,"Tuesday"
"603","charlotte","2009-07-01",1,"Wednesday"
"604","charlotte","2009-07-02",3,"Thursday"
"605","charlotte","2009-07-03",1,"Friday"
"606","charlotte","2009-07-05",3,"Sunday"
"607","charlotte","2009-07-06",4,"Monday"
"608","charlotte","2009-07-07",1,"Tuesday"
"609","charlotte","2009-07-08",5,"Wednesday"
"610","charlotte","2009-07-09",4,"Thursday"
"611","charlotte","2009-07-10",4,"Friday"
"612","charlotte","2009-07-11",5,"Saturday"
"613","charlotte","2009-07-12",3,"Sunday"
"614","charlotte","2009-07-13",4,"Monday"
"615","charlotte","2009-07-14",1,"Tuesday"
"616","charlotte","2009-07-15",2,"Wednesday"
"617","charlotte","2009-07-16",8,"Thursday"
"618","charlotte","2009-07-17",4,"Friday"
"619","charlotte","2009-07-18",2,"Saturday"
"620","charlotte","2009-07-19",8,"Sunday"
"621","charlotte","2009-07-20",6,"Monday"
"622","charlotte","2009-07-21",4,"Tuesday"
"623","charlotte","2009-07-22",4,"Wednesday"
"624","charlotte","2009-07-23",2,"Thursday"
"625","charlotte","2009-07-24",2,"Friday"
"626","charlotte","2009-07-25",2,"Saturday"
"627","charlotte","2009-07-26",6,"Sunday"
"628","charlotte","2009-07-27",8,"Monday"
"629","charlotte","2009-07-28",4,"Tuesday"
"630","charlotte","2009-07-29",5,"Wednesday"
"631","charlotte","2009-07-30",6,"Thursday"
"632","charlotte","2009-07-31",9,"Friday"
"633","charlotte","2009-08-02",5,"Sunday"
"634","charlotte","2009-08-03",6,"Monday"
"635","charlotte","2009-08-04",7,"Tuesday"
"636","charlotte","2009-08-05",6,"Wednesday"
"637","charlotte","2009-08-06",7,"Thursday"
"638","charlotte","2009-08-07",8,"Friday"
"639","charlotte","2009-08-08",2,"Saturday"
"640","charlotte","2009-08-09",10,"Sunday"
"641","charlotte","2009-08-10",4,"Monday"
"642","charlotte","2009-08-11",5,"Tuesday"
"643","charlotte","2009-08-12",4,"Wednesday"
"644","charlotte","2009-08-13",5,"Thursday"
"645","charlotte","2009-08-14",2,"Friday"
"646","charlotte","2009-08-15",3,"Saturday"
"647","charlotte","2009-08-16",4,"Sunday"
"648","charlotte","2009-08-17",4,"Monday"
"649","charlotte","2009-08-18",6,"Tuesday"
"650","charlotte","2009-08-19",3,"Wednesday"
"651","charlotte","2009-08-20",1,"Thursday"
"652","charlotte","2009-08-21",7,"Friday"
"653","charlotte","2009-08-22",3,"Saturday"
"654","charlotte","2009-08-23",1,"Sunday"
"655","charlotte","2009-08-24",4,"Monday"
"656","charlotte","2009-08-25",3,"Tuesday"
"657","charlotte","2009-08-26",3,"Wednesday"
"658","charlotte","2009-08-27",7,"Thursday"
"659","charlotte","2009-08-28",6,"Friday"
"660","charlotte","2009-08-29",2,"Saturday"
"661","charlotte","2009-08-30",8,"Sunday"
"662","charlotte","2009-08-31",3,"Monday"
"663","charlotte","2009-09-01",1,"Tuesday"
"664","charlotte","2009-09-02",5,"Wednesday"
"665","charlotte","2009-09-03",4,"Thursday"
"666","charlotte","2009-09-04",4,"Friday"
"667","charlotte","2009-09-05",1,"Saturday"
"668","charlotte","2009-09-06",12,"Sunday"
"669","charlotte","2009-09-07",4,"Monday"
"670","charlotte","2009-09-08",7,"Tuesday"
"671","charlotte","2009-09-09",14,"Wednesday"
"672","charlotte","2009-09-10",4,"Thursday"
"673","charlotte","2009-09-11",1,"Friday"
"674","charlotte","2009-09-12",4,"Saturday"
"675","charlotte","2009-09-13",3,"Sunday"
"676","charlotte","2009-09-14",10,"Monday"
"677","charlotte","2009-09-15",5,"Tuesday"
"678","charlotte","2009-09-16",7,"Wednesday"
"679","charlotte","2009-09-17",3,"Thursday"
"680","charlotte","2009-09-18",4,"Friday"
"681","charlotte","2009-09-19",7,"Saturday"
"682","charlotte","2009-09-20",6,"Sunday"
"683","charlotte","2009-09-21",9,"Monday"
"684","charlotte","2009-09-22",1,"Tuesday"
"685","charlotte","2009-09-23",7,"Wednesday"
"686","charlotte","2009-09-24",10,"Thursday"
"687","charlotte","2009-09-25",2,"Friday"
"688","charlotte","2009-09-26",6,"Saturday"
"689","charlotte","2009-09-27",2,"Sunday"
"690","charlotte","2009-09-28",6,"Monday"
"691","charlotte","2009-09-29",2,"Tuesday"
"692","charlotte","2009-09-30",19,"Wednesday"
"693","charlotte","2009-10-02",9,"Friday"
"694","charlotte","2009-10-03",6,"Saturday"
"695","charlotte","2009-10-04",9,"Sunday"
"696","charlotte","2009-10-05",1,"Monday"
"697","charlotte","2009-10-06",7,"Tuesday"
"698","charlotte","2009-10-07",13,"Wednesday"
"699","charlotte","2009-10-08",6,"Thursday"
"700","charlotte","2009-10-09",7,"Friday"
"701","charlotte","2009-10-10",4,"Saturday"
"702","charlotte","2009-10-12",9,"Monday"
"703","charlotte","2009-10-13",7,"Tuesday"
"704","charlotte","2009-10-14",9,"Wednesday"
"705","charlotte","2009-10-15",6,"Thursday"
"706","charlotte","2009-10-16",8,"Friday"
"707","charlotte","2009-10-17",4,"Saturday"
"708","charlotte","2009-10-18",2,"Sunday"
"709","charlotte","2009-10-19",8,"Monday"
"710","charlotte","2009-10-20",12,"Tuesday"
"711","charlotte","2009-10-21",10,"Wednesday"
"712","charlotte","2009-10-22",6,"Thursday"
"713","charlotte","2009-10-23",3,"Friday"
"714","charlotte","2009-10-25",2,"Sunday"
"715","charlotte","2009-10-26",13,"Monday"
"716","charlotte","2009-10-27",7,"Tuesday"
"717","charlotte","2009-10-28",8,"Wednesday"
"718","charlotte","2009-10-29",7,"Thursday"
"719","charlotte","2009-10-30",6,"Friday"
"720","charlotte","2009-10-31",3,"Saturday"
"721","charlotte","2009-11-01",2,"Sunday"
"722","charlotte","2009-11-02",12,"Monday"
"723","charlotte","2009-11-03",10,"Tuesday"
"724","charlotte","2009-11-04",3,"Wednesday"
"725","charlotte","2009-11-05",7,"Thursday"
"726","charlotte","2009-11-06",12,"Friday"
"727","charlotte","2009-11-07",5,"Saturday"
"728","charlotte","2009-11-08",5,"Sunday"
"729","charlotte","2009-11-09",7,"Monday"
"730","charlotte","2009-11-10",3,"Tuesday"
"731","charlotte","2009-11-11",3,"Wednesday"
"732","charlotte","2009-11-12",7,"Thursday"
"733","charlotte","2009-11-13",1,"Friday"
"734","charlotte","2009-11-15",10,"Sunday"
"735","charlotte","2009-11-16",3,"Monday"
"736","charlotte","2009-11-17",1,"Tuesday"
"737","charlotte","2009-11-18",2,"Wednesday"
"738","charlotte","2009-11-19",6,"Thursday"
"739","charlotte","2009-11-20",7,"Friday"
"740","charlotte","2009-11-21",2,"Saturday"
"741","charlotte","2009-11-22",5,"Sunday"
"742","charlotte","2009-11-23",11,"Monday"
"743","charlotte","2009-11-24",15,"Tuesday"
"744","charlotte","2009-11-25",6,"Wednesday"
"745","charlotte","2009-11-27",2,"Friday"
"746","charlotte","2009-11-28",3,"Saturday"
"747","charlotte","2009-11-29",5,"Sunday"
"748","charlotte","2009-11-30",7,"Monday"
"749","charlotte","2009-12-01",8,"Tuesday"
"750","charlotte","2009-12-02",8,"Wednesday"
"751","charlotte","2009-12-03",3,"Thursday"
"752","charlotte","2009-12-04",4,"Friday"
"753","charlotte","2009-12-05",4,"Saturday"
"754","charlotte","2009-12-06",8,"Sunday"
"755","charlotte","2009-12-07",5,"Monday"
"756","charlotte","2009-12-08",6,"Tuesday"
"757","charlotte","2009-12-09",8,"Wednesday"
"758","charlotte","2009-12-10",9,"Thursday"
"759","charlotte","2009-12-11",12,"Friday"
"760","charlotte","2009-12-12",5,"Saturday"
"761","charlotte","2009-12-13",17,"Sunday"
"762","charlotte","2009-12-14",10,"Monday"
"763","charlotte","2009-12-15",17,"Tuesday"
"764","charlotte","2009-12-16",17,"Wednesday"
"765","charlotte","2009-12-17",14,"Thursday"
"766","charlotte","2009-12-18",5,"Friday"
"767","charlotte","2009-12-19",7,"Saturday"
"768","charlotte","2009-12-20",6,"Sunday"
"769","charlotte","2009-12-21",5,"Monday"
"770","charlotte","2009-12-22",6,"Tuesday"
"771","charlotte","2009-12-23",8,"Wednesday"
"772","charlotte","2009-12-24",7,"Thursday"
"773","charlotte","2009-12-25",2,"Friday"
"774","charlotte","2009-12-26",3,"Saturday"
"775","charlotte","2009-12-27",7,"Sunday"
"776","charlotte","2009-12-28",14,"Monday"
"777","charlotte","2009-12-29",11,"Tuesday"
"778","charlotte","2009-12-30",13,"Wednesday"
"779","charlotte","2009-12-31",9,"Thursday"
"780","charlotte","2010-01-01",6,"Friday"
"781","charlotte","2010-01-02",4,"Saturday"
"782","charlotte","2010-01-03",11,"Sunday"
"783","charlotte","2010-01-04",17,"Monday"
"784","charlotte","2010-01-05",10,"Tuesday"
"785","charlotte","2010-01-06",11,"Wednesday"
"786","charlotte","2010-01-07",7,"Thursday"
"787","charlotte","2010-01-08",7,"Friday"
"788","charlotte","2010-01-09",6,"Saturday"
"789","charlotte","2010-01-10",14,"Sunday"
"790","charlotte","2010-01-11",19,"Monday"
"791","charlotte","2010-01-12",7,"Tuesday"
"792","charlotte","2010-01-13",8,"Wednesday"
"793","charlotte","2010-01-14",7,"Thursday"
"794","charlotte","2010-01-15",12,"Friday"
"795","charlotte","2010-01-16",12,"Saturday"
"796","charlotte","2010-01-17",15,"Sunday"
"797","charlotte","2010-01-18",13,"Monday"
"798","charlotte","2010-01-19",17,"Tuesday"
"799","charlotte","2010-01-20",19,"Wednesday"
"800","charlotte","2010-01-21",14,"Thursday"
"801","charlotte","2010-01-22",22,"Friday"
"802","charlotte","2010-01-23",11,"Saturday"
"803","charlotte","2010-01-24",15,"Sunday"
"804","charlotte","2010-01-25",19,"Monday"
"805","charlotte","2010-01-26",12,"Tuesday"
"806","charlotte","2010-01-27",8,"Wednesday"
"807","charlotte","2010-01-28",13,"Thursday"
"808","charlotte","2010-01-29",4,"Friday"
"809","charlotte","2010-01-30",3,"Saturday"
"810","charlotte","2010-01-31",5,"Sunday"
"811","charlotte","2010-02-01",9,"Monday"
"812","charlotte","2010-02-02",14,"Tuesday"
"813","charlotte","2010-02-03",10,"Wednesday"
"814","charlotte","2010-02-04",15,"Thursday"
"815","charlotte","2010-02-05",2,"Friday"
"816","charlotte","2010-02-06",7,"Saturday"
"817","charlotte","2010-02-07",10,"Sunday"
"818","charlotte","2010-02-08",7,"Monday"
"819","charlotte","2010-02-09",7,"Tuesday"
"820","charlotte","2010-02-10",1,"Wednesday"
"821","charlotte","2010-02-11",3,"Thursday"
"822","charlotte","2010-02-12",8,"Friday"
"823","charlotte","2010-02-13",3,"Saturday"
"824","charlotte","2010-02-14",4,"Sunday"
"825","charlotte","2010-02-15",13,"Monday"
"826","charlotte","2010-02-16",6,"Tuesday"
"827","charlotte","2010-02-17",3,"Wednesday"
"828","charlotte","2010-02-18",9,"Thursday"
"829","charlotte","2010-02-19",7,"Friday"
"830","charlotte","2010-02-20",10,"Saturday"
"831","charlotte","2010-02-21",13,"Sunday"
"832","charlotte","2010-02-22",10,"Monday"
"833","charlotte","2010-02-23",11,"Tuesday"
"834","charlotte","2010-02-24",4,"Wednesday"
"835","charlotte","2010-02-25",5,"Thursday"
"836","charlotte","2010-02-26",7,"Friday"
"837","charlotte","2010-02-27",11,"Saturday"
"838","charlotte","2010-02-28",1,"Sunday"
"839","charlotte","2010-03-01",8,"Monday"
"840","charlotte","2010-03-02",12,"Tuesday"
"841","charlotte","2010-03-03",7,"Wednesday"
"842","charlotte","2010-03-04",9,"Thursday"
"843","charlotte","2010-03-05",10,"Friday"
"844","charlotte","2010-03-06",9,"Saturday"
"845","charlotte","2010-03-07",12,"Sunday"
"846","charlotte","2010-03-08",18,"Monday"
"847","charlotte","2010-03-09",7,"Tuesday"
"848","charlotte","2010-03-10",7,"Wednesday"
"849","charlotte","2010-03-11",10,"Thursday"
"850","charlotte","2010-03-12",11,"Friday"
"851","charlotte","2010-03-13",9,"Saturday"
"852","charlotte","2010-03-14",13,"Sunday"
"853","charlotte","2010-03-15",14,"Monday"
"854","charlotte","2010-03-16",5,"Tuesday"
"855","charlotte","2010-03-17",20,"Wednesday"
"856","charlotte","2010-03-18",16,"Thursday"
"857","charlotte","2010-03-19",16,"Friday"
"858","charlotte","2010-03-20",5,"Saturday"
"859","charlotte","2010-03-21",8,"Sunday"
"860","charlotte","2010-03-22",16,"Monday"
"861","charlotte","2010-03-23",8,"Tuesday"
"862","charlotte","2010-03-24",11,"Wednesday"
"863","charlotte","2010-03-25",13,"Thursday"
"864","charlotte","2010-03-26",11,"Friday"
"865","charlotte","2010-03-27",7,"Saturday"
"866","charlotte","2010-03-28",13,"Sunday"
"867","charlotte","2010-03-29",21,"Monday"
"868","charlotte","2010-03-30",15,"Tuesday"
"869","charlotte","2010-03-31",8,"Wednesday"
"870","charlotte","2010-04-01",9,"Thursday"
"871","charlotte","2010-04-02",24,"Friday"
"872","charlotte","2010-04-03",7,"Saturday"
"873","charlotte","2010-04-04",9,"Sunday"
"874","charlotte","2010-04-05",14,"Monday"
"875","charlotte","2010-04-06",4,"Tuesday"
"876","charlotte","2010-04-07",6,"Wednesday"
"877","charlotte","2010-04-08",5,"Thursday"
"878","charlotte","2010-04-09",11,"Friday"
"879","charlotte","2010-04-10",8,"Saturday"
"880","charlotte","2010-04-11",8,"Sunday"
"881","charlotte","2010-04-12",6,"Monday"
"882","charlotte","2010-04-13",15,"Tuesday"
"883","charlotte","2010-04-14",17,"Wednesday"
"884","charlotte","2010-04-15",9,"Thursday"
"885","charlotte","2010-04-16",9,"Friday"
"886","charlotte","2010-04-17",6,"Saturday"
"887","charlotte","2010-04-18",29,"Sunday"
"888","charlotte","2010-04-19",10,"Monday"
"889","charlotte","2010-04-20",10,"Tuesday"
"890","charlotte","2010-04-21",10,"Wednesday"
"891","charlotte","2010-04-22",13,"Thursday"
"892","charlotte","2010-04-23",10,"Friday"
"893","charlotte","2010-04-24",10,"Saturday"
"894","charlotte","2010-04-25",14,"Sunday"
"895","charlotte","2010-04-26",11,"Monday"
"896","charlotte","2010-04-27",8,"Tuesday"
"897","charlotte","2010-04-28",14,"Wednesday"
"898","charlotte","2010-04-29",6,"Thursday"
"899","charlotte","2010-04-30",9,"Friday"
"900","charlotte","2010-05-01",8,"Saturday"
"901","charlotte","2010-05-02",5,"Sunday"
"902","charlotte","2010-05-03",34,"Monday"
"903","charlotte","2010-05-04",6,"Tuesday"
"904","charlotte","2010-05-05",2,"Wednesday"
"905","charlotte","2010-05-06",14,"Thursday"
"906","charlotte","2010-05-07",6,"Friday"
"907","charlotte","2010-05-08",9,"Saturday"
"908","charlotte","2010-05-09",9,"Sunday"
"909","charlotte","2010-05-10",11,"Monday"
"910","charlotte","2010-05-11",12,"Tuesday"
"911","charlotte","2010-05-12",4,"Wednesday"
"912","charlotte","2010-05-13",5,"Thursday"
"913","charlotte","2010-05-14",9,"Friday"
"914","charlotte","2010-05-15",1,"Saturday"
"915","charlotte","2010-05-16",16,"Sunday"
"916","charlotte","2010-05-17",23,"Monday"
"917","charlotte","2010-05-18",11,"Tuesday"
"918","charlotte","2010-05-19",9,"Wednesday"
"919","charlotte","2010-05-20",10,"Thursday"
"920","charlotte","2010-05-21",7,"Friday"
"921","charlotte","2010-05-22",4,"Saturday"
"922","charlotte","2010-05-23",11,"Sunday"
"923","charlotte","2010-05-24",24,"Monday"
"924","charlotte","2010-05-25",11,"Tuesday"
"925","charlotte","2010-05-26",4,"Wednesday"
"926","charlotte","2010-05-27",11,"Thursday"
"927","charlotte","2010-05-28",12,"Friday"
"928","charlotte","2010-05-29",7,"Saturday"
"929","charlotte","2010-05-30",13,"Sunday"
"930","charlotte","2010-05-31",12,"Monday"
"931","charlotte","2010-06-01",16,"Tuesday"
"932","charlotte","2010-06-02",14,"Wednesday"
"933","charlotte","2010-06-03",4,"Thursday"
"934","charlotte","2010-06-04",6,"Friday"
"935","charlotte","2010-06-05",13,"Saturday"
"936","charlotte","2010-06-06",5,"Sunday"
"937","charlotte","2010-06-07",10,"Monday"
"938","charlotte","2010-06-08",12,"Tuesday"
"939","charlotte","2010-06-09",15,"Wednesday"
"940","charlotte","2010-06-10",14,"Thursday"
"941","charlotte","2010-06-11",12,"Friday"
"942","charlotte","2010-06-12",6,"Saturday"
"943","charlotte","2010-06-13",11,"Sunday"
"944","charlotte","2010-06-14",12,"Monday"
"945","charlotte","2010-06-15",17,"Tuesday"
"946","charlotte","2010-06-16",16,"Wednesday"
"947","charlotte","2010-06-17",37,"Thursday"
"948","charlotte","2010-06-18",15,"Friday"
"949","charlotte","2010-06-19",6,"Saturday"
"950","charlotte","2010-06-20",9,"Sunday"
"951","charlotte","2010-06-21",23,"Monday"
"952","charlotte","2010-06-22",6,"Tuesday"
"953","charlotte","2010-06-23",14,"Wednesday"
"954","charlotte","2010-06-24",11,"Thursday"
"955","charlotte","2010-06-25",12,"Friday"
"956","charlotte","2010-06-26",8,"Saturday"
"957","charlotte","2010-06-27",9,"Sunday"
"958","charlotte","2010-06-28",23,"Monday"
"959","charlotte","2010-06-29",15,"Tuesday"
"960","charlotte","2010-06-30",14,"Wednesday"
"961","charlotte","2010-07-01",11,"Thursday"
"962","charlotte","2010-07-02",14,"Friday"
"963","charlotte","2010-07-03",4,"Saturday"
"964","charlotte","2010-07-04",8,"Sunday"
"965","charlotte","2010-07-05",2,"Monday"
"966","charlotte","2010-07-06",14,"Tuesday"
"967","charlotte","2010-07-07",25,"Wednesday"
"968","charlotte","2010-07-08",11,"Thursday"
"969","charlotte","2010-07-09",19,"Friday"
"970","charlotte","2010-07-10",16,"Saturday"
"971","charlotte","2010-07-11",29,"Sunday"
"972","charlotte","2010-07-12",24,"Monday"
"973","charlotte","2010-07-13",25,"Tuesday"
"974","charlotte","2010-07-14",12,"Wednesday"
"975","charlotte","2010-07-15",22,"Thursday"
"976","charlotte","2010-07-16",20,"Friday"
"977","charlotte","2010-07-17",33,"Saturday"
"978","charlotte","2010-07-18",30,"Sunday"
"979","charlotte","2010-07-19",40,"Monday"
"980","charlotte","2010-07-20",12,"Tuesday"
"981","charlotte","2010-07-21",21,"Wednesday"
"982","charlotte","2010-07-22",17,"Thursday"
"983","charlotte","2010-07-23",15,"Friday"
"984","charlotte","2010-07-24",22,"Saturday"
"985","charlotte","2010-07-25",23,"Sunday"
"986","charlotte","2010-07-26",16,"Monday"
"987","charlotte","2010-07-27",16,"Tuesday"
"988","charlotte","2010-07-28",11,"Wednesday"
"989","charlotte","2010-07-29",16,"Thursday"
"990","charlotte","2010-07-30",19,"Friday"
"991","charlotte","2010-07-31",12,"Saturday"
"992","charlotte","2010-08-01",17,"Sunday"
"993","charlotte","2010-08-02",18,"Monday"
"994","charlotte","2010-08-03",15,"Tuesday"
"995","charlotte","2010-08-04",22,"Wednesday"
"996","charlotte","2010-08-05",18,"Thursday"
"997","charlotte","2010-08-06",16,"Friday"
"998","charlotte","2010-08-07",19,"Saturday"
"999","charlotte","2010-08-08",15,"Sunday"
"1000","charlotte","2010-08-09",31,"Monday"
"1001","charlotte","2010-08-10",22,"Tuesday"
"1002","charlotte","2010-08-11",24,"Wednesday"
"1003","charlotte","2010-08-12",14,"Thursday"
"1004","charlotte","2010-08-13",22,"Friday"
"1005","charlotte","2010-08-14",13,"Saturday"
"1006","charlotte","2010-08-15",11,"Sunday"
"1007","charlotte","2010-08-16",18,"Monday"
"1008","charlotte","2010-08-17",15,"Tuesday"
"1009","charlotte","2010-08-18",20,"Wednesday"
"1010","charlotte","2010-08-19",23,"Thursday"
"1011","charlotte","2010-08-20",20,"Friday"
"1012","charlotte","2010-08-21",13,"Saturday"
"1013","charlotte","2010-08-22",26,"Sunday"
"1014","charlotte","2010-08-23",32,"Monday"
"1015","charlotte","2010-08-24",20,"Tuesday"
"1016","charlotte","2010-08-25",17,"Wednesday"
"1017","charlotte","2010-08-26",18,"Thursday"
"1018","charlotte","2010-08-27",22,"Friday"
"1019","charlotte","2010-08-28",15,"Saturday"
"1020","charlotte","2010-08-29",33,"Sunday"
"1021","charlotte","2010-08-30",23,"Monday"
"1022","charlotte","2010-08-31",23,"Tuesday"
"1023","charlotte","2010-09-01",17,"Wednesday"
"1024","charlotte","2010-09-02",27,"Thursday"
"1025","charlotte","2010-09-03",20,"Friday"
"1026","charlotte","2010-09-04",18,"Saturday"
"1027","charlotte","2010-09-05",16,"Sunday"
"1028","charlotte","2010-09-06",14,"Monday"
"1029","charlotte","2010-09-07",26,"Tuesday"
"1030","charlotte","2010-09-08",17,"Wednesday"
"1031","charlotte","2010-09-09",24,"Thursday"
"1032","charlotte","2010-09-10",26,"Friday"
"1033","charlotte","2010-09-11",33,"Saturday"
"1034","charlotte","2010-09-12",27,"Sunday"
"1035","charlotte","2010-09-13",27,"Monday"
"1036","charlotte","2010-09-14",16,"Tuesday"
"1037","charlotte","2010-09-15",31,"Wednesday"
"1038","charlotte","2010-09-16",31,"Thursday"
